105	73188	10082408	134424	176347	20190205	20190205	084900	1150				1
190	66019	10078830	133030	169024	20190205	20190205	101400		ZZ		interno	1
191	65898	10078836	133036	168899	20190205	20190205	101500	209				1
192	66021	10078793	132993	169026	20190205	20190205	101600	1440				1
193	66294	10074158	10025345	169302	20190205	20190205	101700	982				1
194	66319	10078590	132790	169328	20190205	20190205	101800	1450				1
195	282087	10930216	359280	399691	20190205	20190205	101900	593				1
104	178829	10493574	217022	290611	20190205	20190205	084800	197				1
101	66741	10078584	132784	169757	20190205	20190205	084500	1059				1
102	67777	10078838	133038	170826	20190205	20190205	084600	312				1
103	66300	10078587	132787	169308	20190205	20190205	084700	1578				1
176	67676	11985798	683905	170724	20190205	20190205	100000	16				1
175	67677	10078543	132743	170725	20190205	20190205	095900	1572				1
174	66321	10078559	132759	169330	20190205	20190205	095800	1718				1
110	66371	10078991	133191	169443	20190205	20190205	085400	3306				1
111	71774	10074124	10025311	174903	20190205	20190205	085500	64				1
196	66740	10078783	132983	169756	20190205	20190205	102000	4122				1
112	67338	10078832	133032	170368	20190205	20190205	085600	1399				1
106	69349	10079017	133217	172439	20190205	20190205	085000	0				1
107	72246	10074119	10025306	190695	20190205	20190205	085100	599				1
108	69351	10079001	133201	190713	20190205	20190205	085200	1881				1
109	70501	10081677	133693	173605	20190205	20190205	085300	1255				1
197	70643	10074138	10025325	173748	20190205	20190205	102100	99999				1
99	858064	12259827	761567	1013541	20190205	20190205	084300	23				1
98	858063	12259882	761622	1013540	20190205	20190205	084200	0				1
126	79427	10219805	139286	182871	20190205	20190205	091000	1501				1
86	143077	10397385	192891	252626	20190205	20190205	083000	916				1
128	403998	11318046	10086741	527787	20190205	20190205	091200	1172				1
92	66065	10231645	139870	169070	20190205	20190205	083600	3191				1
84	66068	10078775	132975	169073	20190205	20190205	082800	1586				1
100	66125	10078923	133123	169130	20190205	20190205	084400	2039				1
87	67707	10078803	133003	170756	20190205	20190205	083100	1341				1
124	67934	10077415	131615	170991	20190205	20190205	090800	1519				1
85	69308	10081584	133600	172396	20190205	20190205	082900	1703				1
93	70116	12205293	746264	173219	20190205	20190205	083700	49				1
94	842316	11969727	631515	997263	20190205	20190205	083800	0				1
96	842313	11969712	631500	997260	20190205	20190205	084000	14				1
95	842318	12259586	761326	997265	20190205	20190205	083900	0				1
97	70119	10078902	133102	173222	20190205	20190205	084100	2140				1
125	70548	10078763	132963	173653	20190205	20190205	090900	257				1
127	70822	10074074	10025261	173927	20190205	20190205	091100	990				1
88	71344	10079007	133207	240595	20190205	20190205	083200	264				1
90	71371	10079008	133208	240579	20190205	20190205	083400	349				1
91	71370	10079006	133206	240576	20190205	20190205	083500	654				1
89	71367	10079005	133205	240588	20190205	20190205	083300	345				1
71	243077	10711202	298822	358219	20190205	20190205	081500	1023				1
72	243056	10711200	298820	358196	20190205	20190205	081600	453				1
63	276701	10603245	248871	437088	20190205	20190205	080700	199				1
64	261330	10603246	248872	377487	20190205	20190205	080800	954				1
66	69218	10079019	133219	172305	20190205	20190205	081000	0				1
67	66051	10078927	133127	169056	20190205	20190205	081100	5551				1
70	66061	10078753	132953	169066	20190205	20190205	081400	1667				1
77	69232	10231668	139893	172319	20190205	20190205	082100		ZZ		interno	1
78	69225	10231676	139901	172312	20190205	20190205	082200		ZZ		interno	1
74	69284	10231667	139892	172371	20190205	20190205	081800		ZZ		interno	1
75	68282	10231689	139914	171355	20190205	20190205	081900		ZZ		interno	1
76	69222	10336773	171174	172309	20190205	20190205	082000		ZZ			1
79	66748	10231683	139908	169764	20190205	20190205	082300		ZZ		interno	1
73	66055	11203160	443465	169060	20190205	20190205	081700	627				1
69	69302	10328960	165345	172390	20190205	20190205	081300	1068				1
68	69310	10078746	132946	172398	20190205	20190205	081200	0				1
80	70121	11834423	633692	173224	20190205	20190205	082400	222				1
81	70125	10079014	133214	173228	20190205	20190205	082500	1258				1
82	263532	10753953	295447	380165	20190205	20190205	082600	455				1
83	263533	10828857	322285	380166	20190205	20190205	082700	338				1
62	71349	10079003	133203	174460	20190205	20190205	080600	1578				1
65	71363	10079013	133213	174474	20190205	20190205	080900	694				1
183	137206	10386648	185702	246238	20190205	20190205	100700		ZZ		perro	1
184	277897	10829811	323239	669609	20190205	20190205	100800	126				1
121	65892	10077330	131530	168893	20190205	20190205	090500	2214				1
122	143078	10416012	200921	252627	20190205	20190205	090600	1742				1
123	66290	10078556	132756	169298	20190205	20190205	090700	590				1
182	66743	10079016	133216	169759	20190205	20190205	100600	1058				1
119	66751	10078994	133194	169767	20190205	20190205	090300	258				1
120	66745	10078993	133193	169761	20190205	20190205	090400	600				1
185	67529	10078541	132741	170573	20190205	20190205	100900	743				1
186	67845	10078788	132988	170898	20190205	20190205	101000	1950				1
162	68735	10078551	132751	171812	20190205	20190205	094600	0				1
118	69508	10079000	133200	172598	20190205	20190205	090200	1710				1
187	277060	10829289	322717	394484	20190205	20190205	101100	997				1
189	277058	10603250	248876	394482	20190205	20190205	101300	1110				1
188	277953	10603239	248865	395423	20190205	20190205	101200	533				1
115	71922	10074437	10025624	175051	20190205	20190205	085900	1139				1
116	71914	10074422	10025609	175043	20190205	20190205	090000	153				1
114	71925	10081632	133648	174979	20190205	20190205	085800	1724				1
113	73214	10081613	133629	176373	20190205	20190205	085700	779				1
117	72728	10081618	133634	175870	20190205	20190205	090100	867				1
40	325828	10945114	360689	445862	20190205	20190205	074400	694				1
34	525031	11317200	10085895	658419	20190205	20190205	073800	420				1
39	67178	10077425	131625	170204	20190205	20190205	074300	508				1
37	67268	10077430	131630	170297	20190205	20190205	074100	1950				1
38	67277	10077426	131626	170306	20190205	20190205	074200	1369				1
36	67325	10077431	131631	170354	20190205	20190205	074000	5358				1
129	67951	11203024	443329	171010	20190205	20190205	091300	626				1
35	70583	10074069	10025256	173688	20190205	20190205	073900	407				1
42	70741	10261352	10033577	173846	20190205	20190205	074600	1690				1
41	70945	10078992	133192	174051	20190205	20190205	074500	2536				1
52	67068	10077433	131633	170091	20190205	20190205	075600	493				1
60	67104	10077441	131641	170128	20190205	20190205	080400	727				1
57	67111	10081623	133639	170135	20190205	20190205	080100	2311				1
58	68052	10077444	131644	630126	20190205	20190205	080200	337				1
59	67123	10077438	131638	170147	20190205	20190205	080300	3550				1
56	67180	10077435	131635	170206	20190205	20190205	080000	1851				1
24	67226	10078910	133110	170255	20190205	20190205	072800	1945				1
26	67234	10209524	137409	170263	20190205	20190205	073000	1599				1
23	67247	10078919	133119	170276	20190205	20190205	072700	787				1
25	67299	10078225	132425	170328	20190205	20190205	072900	2551				1
54	855869	12312009	782797	1011264	20190205	20190205	075800	0				1
55	67355	10077439	131639	170385	20190205	20190205	075900	1867				1
21	67850	10078740	132940	170904	20190205	20190205	072500	3707				1
22	277037	10829842	323270	394461	20190205	20190205	072600	1214				1
20	67855	10078996	133196	170910	20190205	20190205	072400	1967				1
200	67772	10079015	133215	170821	20190205	20190205	102400	243				1
165	67984	10074168	10025355	171049	20190205	20190205	094900	554				1
166	67991	10079010	133210	171056	20190205	20190205	095000	437				1
167	68061	10208089	135974	171126	20190205	20190205	095100	0				1
2	68016	11866830	627735	171081	20190205	20190205	070600	140				1
164	68348	10079011	133211	171422	20190205	20190205	094800	807				1
6	68446	10078669	132869	171521	20190205	20190205	071000	2241				1
5	68447	10078670	132870	171522	20190205	20190205	070900	920				1
163	70974	11154027	428265	174080	20190205	20190205	094700	408				1
201	71082	10079004	133204	174188	20190205	20190205	102500	2459				1
198	71812	10078990	133190	174940	20190205	20190205	102200	0				1
199	71816	10947841	363416	174944	20190205	20190205	102300	624				1
177	71851	12322077	790690	838027	20190205	20190205	100100	3				1
7	71906	10074154	10025341	175035	20190205	20190205	071100		ZZ		at	1
8	71904	10074123	10025310	175033	20190205	20190205	071200		ZZ		at	1
136	67932	10074101	10025288	170989	20190205	20190205	092000	2450				1
130	67942	10077420	131620	170999	20190205	20190205	091400	1633				1
131	67940	10077446	131646	170997	20190205	20190205	091500	3337				1
50	68000	10077416	131616	171065	20190205	20190205	075400	599				1
51	68006	10077449	131649	171071	20190205	20190205	075500	0				1
53	68053	10077447	131647	171118	20190205	20190205	075700	1070				1
19	71605	10081575	133591	174727	20190205	20190205	072300	1250				1
17	71608	10081610	133626	174731	20190205	20190205	072100	0				1
18	71613	10081589	133605	174736	20190205	20190205	072200	0				1
49	71832	11294732	455524	585350	20190205	20190205	075300	296				1
14	66390	10078924	133124	169402	20190205	20190205	071800	1237				1
12	67284	10078906	133106	640554	20190205	20190205	071600	772				1
16	67291	10078922	133122	170320	20190205	20190205	072000	2664				1
13	67553	10078907	133107	170599	20190205	20190205	071700	1262				1
168	67918	10078913	133113	170975	20190205	20190205	095200	2019				1
15	68445	10078917	133117	171520	20190205	20190205	071900	56				1
29	68764	12322015	790628	171841	20190205	20190205	073300	18				1
30	68792	10078180	132380	171869	20190205	20190205	073400	833				1
31	68786	10078236	132436	171863	20190205	20190205	073500	0				1
32	71617	10074134	10025321	174741	20190205	20190205	073600	35				1
33	71620	10074090	10025277	174744	20190205	20190205	073700	99999				1
28	73213	10081667	133683	176372	20190205	20190205	073200	2324				1
27	325826	10967111	367351	445860	20190205	20190205	073100	1493				1
47	65833	10074159	10025346	168834	20190205	20190205	075100	1114				1
48	65829	10074156	10025343	168830	20190205	20190205	075200	2354				1
43	65831	10077445	131645	168832	20190205	20190205	074700	2252				1
44	65923	11059934	405826	168924	20190205	20190205	074800	362				1
10	66383	10078198	132398	169396	20190205	20190205	071400	1828				1
9	66386	11149526	423832	169398	20190205	20190205	071300	926				1
45	67116	10077421	131621	170140	20190205	20190205	074900	928				1
46	67109	10077427	131627	170133	20190205	20190205	075000	0				1
11	70615	10074112	10025299	173720	20190205	20190205	071500	1389				1
169	280451	10603238	248864	397976	20190205	20190205	095300	28				1
170	280450	10603244	248870	397975	20190205	20190205	095400	883				1
151	215475	10603242	248868	329230	20190205	20190205	093500	877				1
152	282086	10603240	248866	399690	20190205	20190205	093600	0				1
146	240426	10711166	298786	355415	20190205	20190205	093000	1642				1
135	70262	10077432	131632	173365	20190205	20190205	091900	2651				1
61	574777	11700583	571858	838871	20190205	20190205	080500	648				1
161	66108	10078581	132781	169113	20190205	20190205	094500	859				1
173	66284	10078995	133195	169290	20190205	20190205	095700	1833				1
213	66374	10078734	132934	169386	20190205	20190205	103700	2509				1
214	405726	11015940	10073913	529562	20190205	20190205	103800		ZZ		interno	1
215	405728	11015951	10073924	529563	20190205	20190205	103900		ZZ			1
210	66379	10077423	131623	169391	20190205	20190205	103400	1651				1
216	66384	10078750	132950	169397	20190205	20190205	104000	2285				1
149	66447	10078804	133004	169460	20190205	20190205	093300	337				1
153	66463	10078586	132786	169477	20190205	20190205	093700	2192				1
154	68269	10081282	133298	171342	20190205	20190205	093800	2201				1
217	67230	10077428	131628	551718	20190205	20190205	104100	1289				1
218	67217	10077436	131636	170246	20190205	20190205	104200	1380				1
150	67527	10078588	132788	170571	20190205	20190205	093400	3279				1
147	67726	10328964	165349	170775	20190205	20190205	093100	1264				1
148	574780	11760109	579682	883836	20190205	20190205	093200	303				1
172	67793	10078911	133111	170842	20190205	20190205	095600	1274				1
211	67897	10074501	10025688	170954	20190205	20190205	103500	2198				1
212	276704	10829808	323236	394128	20190205	20190205	103600	1492				1
171	67898	10078920	133120	170955	20190205	20190205	095500	1560				1
208	67973	10077443	131643	171038	20190205	20190205	103200	981				1
209	74594	10074114	10025301	177765	20190205	20190205	103300	2799				1
159	864859	12259880	761620	1020659	20190205	20190205	094300	54				1
160	860903	12259867	761607	1016463	20190205	20190205	094400	0				1
155	855861	12259584	761324	1011256	20190205	20190205	093900	0				1
156	855863	12259588	761328	1011258	20190205	20190205	094000	0				1
157	855864	12259585	761325	1011259	20190205	20190205	094100	0				1
158	855865	12259587	761327	1011260	20190205	20190205	094200	0				1
202	72253	10079018	133218	175386	20190205	20190205	102600	0				1
203	72351	10078999	133199	175488	20190205	20190205	102700	0				1
204	73192	10081617	133633	176351	20190205	20190205	102800	1217				1
205	73194	10081601	133617	176353	20190205	20190205	102900	3055				1
142	73198	10081615	133631	176357	20190205	20190205	092600	795				1
181	842291	11969683	631471	997236	20190205	20190205	100500	40				1
180	65888	10078578	132778	168889	20190205	20190205	100400	1180				1
178	66022	10078579	132779	169027	20190205	20190205	100200	3828				1
139	66111	10078800	133000	169116	20190205	20190205	092300	769				1
140	66114	10078589	132789	169119	20190205	20190205	092400	1074				1
137	66113	11751731	577810	169118	20190205	20190205	092100	390				1
138	66115	10078558	132758	169120	20190205	20190205	092200	2235				1
4	66380	10078997	133197	169392	20190205	20190205	070800	1345				1
141	66460	10078802	133002	169473	20190205	20190205	092500	667				1
206	66469	10078900	133100	169482	20190205	20190205	103000		ZZ		interno	1
179	66753	10078794	132994	169769	20190205	20190205	100300	0				1
145	70750	10074161	10025348	173855	20190205	20190205	092900	99999				1
143	70755	10074113	10025300	173860	20190205	20190205	092700	99999				1
144	66772	10074099	10025286	169789	20190205	20190205	092800	3055				1
3	67536	11168726	429426	170581	20190205	20190205	070700	499				1
207	67732	10078546	132746	170781	20190205	20190205	103100	1787				1
134	70265	10077422	131622	173367	20190205	20190205	091800		ZZ		interno	1
132	70787	10074151	10025338	173892	20190205	20190205	091600	3762				1
