45	781453	12200945	741951	933638	20190211	20190212	074900	266				1
5	276716	10945682	361257	394140	20190211	20190212	070900	810				1
6	276730	10731020	304453	394154	20190211	20190212	071000	427				1
36	280106	10927884	356948	397622	20190211	20190212	074000	463				1
44	276710	10731025	304458	394134	20190211	20190212	074800	243				1
10	276718	10731021	304454	394142	20190211	20190212	071400	396				1
4	276720	10930180	359244	394144	20190211	20190212	070800	225				1
43	276724	10927883	356947	394148	20190211	20190212	074700	704				1
8	276729	10731023	304456	394153	20190211	20190212	071200	171				1
9	276728	10731018	304451	394152	20190211	20190212	071300	132				1
11	277034	10731019	304452	394458	20190211	20190212	071500	918				1
46	276736	10731024	304457	394160	20190211	20190212	075000	835				1
31	258066	10731048	304481	373777	20190211	20190212	073500	1162				1
30	258358	10731027	304460	374073	20190211	20190212	073400	991				1
47	276723	10929630	358694	394147	20190211	20190212	075100	126				1
41	276725	10731026	304459	394149	20190211	20190212	074500	1251				1
24	252324	10731049	304482	367780	20190211	20190212	072800	870				1
15	257225	10731033	304466	372923	20190211	20190212	071900	1553				1
20	258540	10731028	304461	374255	20190211	20190212	072400	0				1
21	257906	10731022	304455	373614	20190211	20190212	072500	1014				1
12	257946	10927971	357035	373655	20190211	20190212	071600	336				1
22	258147	10731030	304463	373859	20190211	20190212	072600	285				1
14	258179	10731029	304462	373892	20190211	20190212	071800	687				1
18	258470	10731044	304477	374185	20190211	20190212	072200	729				1
17	258493	11122107	417203	374208	20190211	20190212	072100	556				1
23	258749	10731042	304475	374466	20190211	20190212	072700	1231				1
29	259941	10731031	304464	375736	20190211	20190212	073300	514				1
28	259874	10731032	304465	375669	20190211	20190212	073200	560				1
42	276709	10731045	304478	394133	20190211	20190212	074600	779				1
19	276721	10731043	304476	394145	20190211	20190212	072300	653				1
13	276722	10927536	356600	394146	20190211	20190212	071700	416				1
7	276727	10927888	356952	394151	20190211	20190212	071100	479				1
26	276731	10930238	359302	394155	20190211	20190212	073000	112				1
27	276733	10731047	304480	394157	20190211	20190212	073100	1716				1
25	278830	10927761	356825	396318	20190211	20190212	072900	883				1
16	280541	10928104	357168	398066	20190211	20190212	072000	68				1
35	781435	12200944	741950	933620	20190211	20190212	073900	70				1
40	243013	11077852	410303	358150	20190211	20190212	074400	284				1
1	243970	11122230	417326	359116	20190211	20190212	070500	0				1
2	243912	10684863	272388	359058	20190211	20190212	070600	1702				1
3	243966	10684864	272389	359112	20190211	20190212	070700	0				1
32	244690	10665568	267147	359881	20190211	20190212	073600	376				1
33	244689	10685432	272957	359880	20190211	20190212	073700	966				1
34	244688	10665569	267148	359879	20190211	20190212	073800	1267				1
38	246194	10665572	267151	361414	20190211	20190212	074200	6				1
39	246193	10665574	267153	361413	20190211	20190212	074300	1463				1
37	278834	10828090	321518	396322	20190211	20190212	074100	377				1
418	4770	10011836	105829	105448	20190211		140200	2982				1
419	9274	10013153	107146	110111	20190211		140300	2612				12
421	8324	10011794	105787	109131	20190211		140500	1982				12
420	8621	10012000	105993	109430	20190211		140400	417				12
414	205326	10634642	241750	318563	20190211		135800	2110				1
415	4844	10712266	299886	380015	20190211		135900	202				1
434	4757	10011848	105841	105444	20190211		141800	2422				12
426	268012	10712353	299973	385079	20190211		141000	1014				12
432	9595	10013049	107042	110447	20190211		141600	2468				12
433	4814	10011606	105599	110490	20190211		141700	1519				12
428	703396	11833882	633219	851253	20190211		141200	76				12
431	4946	10011757	105750	105621	20190211		141500	939				12
424	9879	10012353	106346	110759	20190211		140800	1120				12
429	4762	12265558	764990	105446	20190211		141300	45				12
430	15585	10018666	109935	641615	20190211		141400	1000				12
425	127761	10619810	258084	236041	20190211		140900	817				12
427	408668	11066233	10077498	532790	20190211		141100	472				12
294	8617	10011898	105891	109426	20190211		115800	161				1
292	9275	10013091	107084	110112	20190211		115600	3879				1
290	5061	10011919	105912	105742	20190211		115400	3418				1
291	4805	10013057	107050	111738	20190211		115500	2219				1
295	8694	10013442	107435	1023069	20190211		115900	758				1
293	9369	10012814	106807	110211	20190211		115700	1159				1
579	5449	10011922	105915	106157	20190211		164300	2736				26
575	9688	10314030	160486	110554	20190211		163900	1669				26
578	8597	10011968	105961	109406	20190211		164200	2533				26
576	10767	10017905	109174	117254	20190211		164000	969				26
577	16014	10018087	109356	117200	20190211		164100	853				26
574	4806	10011972	105965	966902	20190211		163800	2742				26
573	9913	10012253	106246	110798	20190211		163700	1768				26
572	4808	10012602	106595	105482	20190211		163600	3034				26
565	8720	10013033	107026	109532	20190211		162900	1958				26
571	9428	10011984	105977	110271	20190211		163500	3110				26
563	8529	10011973	105966	109338	20190211		162700	2195				26
566	4807	10011942	105935	105481	20190211		163000	3026				26
569	9007	10011920	105913	109828	20190211		163300	2046				26
562	8373	10012483	106476	109180	20190211		162600	3383				26
564	9800	10012245	106238	110673	20190211		162800	670				26
567	9687	10013031	107024	110553	20190211		163100	1128				26
